,corp_code,corp_name,stock_code,modify_date
84061,01301252,티이엠씨,425040,20230223
84090,00579971,칩스앤미디어,094360,20230222
84099,01230255,제주맥주,276730,20221129
84100,01063556,질경이,233990,20221129
84101,00364847,이글루,067920,20221129
84104,00883980,아이디스,143160,20221129
84105,00106395,금호전기,001210,20221129
84107,00268251,다산네트웍스,039560,20221129
84110,00104999,윌비스,008600,20221201
84141,00604426,인터로조,119610,20230222
84169,00491053,진바이오텍,086060,20221123
84172,01072518,디피코,163430,20221125
84189,01102095,쿠첸,225650,20230220
84193,00119672,두올,016740,20230220
84252,00121543,무학,033920,20230222
84262,01491607,오에스피,368970,20230222
84290,00359580,아이디스홀딩스,054800,20230223
84309,00128546,삼천당제약,000250,20221220
84320,00120030,GS건설,006360,20230208
84323,00145109,유한양행,000100,20230208
84356,00962922,팬젠,222110,20230222
84366,00363927,NE능률,053290,20221202
84367,00201131,아즈텍WB,032080,20221202
84368,00151298,DSR제강,069730,20221202
84369,00528515,한라IMS,092460,20221202
84370,00101488,경동나비엔,009450,20221202
84371,00156442,한국가구,004590,20221202
84372,00925189,신화콘텍,187270,20221202
84390,00148504,한국스탠다드차타드은행,000110,20230202
84437,00132628,성문전자,014910,20221125
84439,01675014,대신밸런스제13호스팩,438220,20221128
84441,00816696,큐엠씨,136660,20221128
84443,00397058,엠게임,058630,20221128
84474,00989619,알테오젠,196170,20230222
84510,01119651,엘리비젼,276240,20221125
84511,00866062,엘티씨,170920,20221125
84542,00390903,우주일렉트로,065680,20230223
84553,00305297,코텍,052330,20230223
84558,00413523,한미글로벌,053690,20230223
84630,00364467,드림어스컴퍼니,060570,20230222
84634,00185222,크린앤사이언스,045520,20221202
84636,01115044,안지오랩,251280,20221202
84637,00142883,우신시스템,017370,20221202
84638,00191472,KPX케미칼,025000,20221202
84642,00158149,한국쉘석유,002960,20221202
84643,00268118,코맥스,036690,20221202
84644,00122551,백산,035150,20221202
84682,01188749,지앤이헬스케어,299480,20230222
84689,00161781,아난티,025980,20230222
84706,00632845,노랑풍선,104620,20221129
84707,00612188,에스티오,098660,20221129
84711,00109268,대동스틸,048470,20221129
84713,00142661,우성,006980,20221129
84717,00265041,KCI,036670,20230220
84769,00494476,이녹스,088390,20230222
84773,00136226,신성델타테크,065350,20230222
84776,00980122,JB금융지주,175330,20230113
84790,00173698,신일전자,002700,20230222
84825,01516456,인벤티지랩,389470,20230223
84856,00526872,이수앱지스,086890,20221227
84923,01185566,휴엠앤씨,263920,20221205
84924,01505186,하이딥,365590,20221205
84925,01696451,대신밸런스제14호스팩,442310,20221205
84927,00137012,에스앤더블류,103230,20221205
84928,00487546,웰크론한텍,076080,20221205
84929,00273110,에스티큐브,052020,20221205
84930,00118275,디아이,003160,20221205
84931,00235183,에이치케이,044780,20221205
84932,00807397,코이즈,121850,20221205
84933,00220622,서호전기,065710,20221205
84971,01682740,IBKS제21호스팩,442770,20230222
84993,00659684,장원테크,174880,20221129
84994,00127857,삼익악기,002450,20221129
84997,00115384,동방아그로,007590,20221129
85001,00352718,소리바다,053110,20221129
85024,00522007,크리스에프앤씨,110790,20230222
85048,00133876,세보엠이씨,011560,20230222
85050,00162072,한신기계공업,011700,20230222
85057,00227333,네패스,033640,20230222
85111,00665676,아시아경제,127710,20230223
85127,00668600,케이옥션,102370,20230223
85140,00404701,한국자산신탁,123890,20221227
85142,00500254,GS,078930,20221227
85143,00113359,교보증권,030610,20230102
85149,01675227,삼성스팩7호,439250,20230208
85162,01624162,삼성스팩6호,425290,20230208
85178,00156488,휴스틸,005010,20230223
85187,00540447,유니테스트,086390,20230222
85188,00453442,해성티피씨,059270,20230222
85207,00347062,현대바이오랜드,052260,20221205
85209,00506294,가비아,079940,20221205
85211,01108099,현대코퍼레이션홀딩스,227840,20221208
85212,00230036,드래곤플라이,030350,20221208
85213,00264732,파인디지털,038950,20221208
85214,00838005,서진시스템,178320,20221208
85215,00352499,링네트,042500,20221208
85216,00124197,세아제강지주,003030,20221208
85217,00400121,유아이디,069330,20221208
85266,00879020,유니트론텍,142210,20230220
85290,01568413,F&F,383220,20230220
85316,00455981,에스엔유,080000,20221205
85317,00295547,디지아이,043360,20221205
85320,00447487,제주반도체,080220,20221207
85321,00653194,에이프로젠 H&G,109960,20221207
85323,00186717,태양,053620,20221207
85325,00177816,대주전자재료,078600,20221207
85326,00351807,대원미디어,048910,20221207
85377,01160363,에코프로비엠,247540,20230223
85386,00567222,우림피티에스,101170,20221124
85388,00148461,제일연마,001560,20221124
85389,00669450,바이오프로테크,199290,20221125
85404,00147082,재영솔루텍,049630,20230214
85410,00197476,코엔텍,029960,20230214
85481,00486097,나스미디어,089600,20230220
85513,00129679,녹십자,006280,20230220
85530,00298377,아이씨디,040910,20230220
85533,00118460,태림페이퍼,019300,20230220
85537,00158024,KBI메탈,024840,20230220
85558,00963976,SG,255220,20230220
85561,01152586,유일로보틱스,388720,20230220
85563,01326224,원바이오젠,307280,20230220
85577,01391033,NH프라임리츠,338100,20230222
85589,00177199,디씨엠,024090,20221212
85590,00206686,케이피엠테크,042040,20221212
85591,00573269,에스코넥,096630,20221212
85593,00109587,대륙제관,004780,20221212
85594,00161976,한세예스24홀딩스,016450,20221212
85595,01196313,유에스티,263770,20221212
85647,00277736,한일네트웍스,046110,20221201
85648,00447502,바이오톡스텍,086040,20221202
85649,00357360,한세엠케이,069640,20221202
85653,00206659,이랜텍,054210,20221205
85655,00825223,화신정공,126640,20221205
85656,00149770,중앙에너비스,000440,20221205
85659,01675421,IBKS제20호스팩,439730,20230214
85666,00808086,애니젠,196300,20230214
85676,00136448,신신제약,002800,20230214
85714,00261009,감성코퍼레이션,036620,20221118
85715,01583953,티엘엔지니어링,413300,20221118
85735,00166315,화신,010690,20230216
85783,00493185,제이스텍,090470,20230220
85796,00555740,툴코리아,110660,20230220
85807,00119007,무림P&P,009580,20230220
85828,00117629,동양철관,008970,20230220
85851,00223513,제이씨현시스템,033320,20221212
85858,00188715,현진소재,053660,20221213
85859,01014055,에스트래픽,234300,20221213
85860,00349732,코나아이,052400,20221214
85907,00435312,하이스틸,071090,20221219
85908,00141529,오뚜기,007310,20221219
85910,00107598,남양유업,003920,20221219
85919,01262458,동아타이어,282690,20230214
85961,00916826,드림씨아이에스,223250,20230214
85986,01187494,덴티스,261200,20221124
85994,00297989,오르비텍,046120,20230216
86000,01388631,오션스톤,329020,20230216
86040,01674538,엔에이치스팩24호,437780,20230220
86050,01507722,켈스,402420,20230220
86057,01142400,이루다,164060,20230220
86059,00415868,펩트론,087010,20230220
86075,00246417,이오테크닉스,039030,20230220
86091,00124726,빙그레,005180,20230220
86092,01238169,오리온,271560,20230220
86094,00105244,알보젠코리아,002250,20230220
86102,00136086,무림페이퍼,009200,20230220
86121,01327746,보로노이,310210,20230222
86125,00161046,한독,002390,20221226
86128,00555874,제주항공,089590,20221227
86131,01117413,바이오다인,314930,20221229
86132,00983040,한진칼,180640,20221229
86155,00406727,세진티에스,067770,20230222
86166,00120021,LG,003550,20221220
86168,00201788,제낙스,065620,20221226
86169,00447982,에스지피엠,074000,20221228
86170,00432102,한국금융지주,071050,20221228
86172,00231664,우리기술투자,041190,20221228
86175,00113526,대한항공,003490,20221229
86176,00115065,동남합성,023450,20221229
86201,00921916,석경에이티,357550,20230214
86238,00162832,한일단조,024740,20221125
86244,00109037,대성창투,027830,20221125
86245,00266934,파루,043200,20221125
86250,00818472,이큐셀,160600,20221129
86263,00369657,리노공업,058470,20230216
86280,00351092,삼보모터스,053700,20230220
86302,00763701,헥토파이낸셜,234340,20230220
86314,00101664,경보제약,214390,20230220
86323,00563518,비나텍,126340,20230220
86393,00155692,우리엔터프라이즈,037400,20230103
86394,00170558,코웨이,021240,20230103
86395,00269940,하나투어,039130,20230103
86396,00207375,대한뉴팜,054670,20230103
86397,00250614,삼영엠텍,054540,20230103
86398,00360577,엑사이엔씨,054940,20230103
86419,00129989,코스모신소재,005070,20230222
86476,00397191,팬엔터테인먼트,068050,20230214
86500,00663669,폴라리스우노,114630,20230214
86516,00204262,한글과컴퓨터,030520,20230214
86523,01035678,와이제이엠게임즈,193250,20221129
86524,00121969,에쓰씨엔지니어링,023960,20221129
86525,00124090,한국특강,007280,20221129
86527,00652423,인바이오젠,101140,20221129
86529,00357430,쎌바이오텍,049960,20221129
86530,00139719,와이지-원,019210,20221129
86531,00238153,파세코,037070,20221129
86566,00258421,기산텔레콤,035460,20230220
86611,01344336,신테카바이오,226330,20230220
86622,01082348,오스테오닉,226400,20230220
86651,01118281,피플바이오,304840,20230222
86675,00356361,LG화학,051910,20230106
86723,00105873,LG디스플레이,034220,20230102
86751,01236897,제일약품,271980,20230214
86776,00410915,서울옥션,063170,20221201
86779,00259934,예림당,036000,20221201
86780,00605124,알파홀딩스,117670,20221202
86781,00351375,뉴보텍,060260,20221202
86782,00641393,엔시트론,101400,20221202
86791,00409788,비에이치아이,083650,20230216
86835,00267906,베뉴지,019010,20230220
86848,01290381,피엔케이피부임상연구센타,347740,20230220
86854,00337296,원포유,122830,20230220
86904,01576102,미래에셋글로벌리츠,396690,20230110
86906,00120182,NH투자증권,005940,20230110
86930,01062867,디알텍,214680,20230222
86960,00105271,케이씨씨,002380,20230104
86961,00330424,이베스트투자증권,078020,20230104
86962,00806972,매직마이크로,127160,20230104
86964,00148540,CJ,001040,20230109
86978,00117212,두산,000150,20230214
86989,01663639,유안타제9호스팩,430700,20230214
86990,01368354,네패스아크,330860,20230214
87004,00317681,메타바이오메드,059210,20221206
87005,00216434,체리부로,066360,20221206
87007,00359623,우리산업홀딩스,072470,20221206
87008,00614089,에이원알폼,234070,20221206
87009,00238001,블루콤,033560,20221206
87010,00242712,엘컴텍,037950,20221206
87011,00240857,바이오스마트,038460,20221206
87044,00306162,상상인,038540,20230220
87086,00203209,에쎈테크,043340,20230220
87090,01211232,코윈테크,282880,20230220
87097,00127042,삼양통상,002170,20230220
87119,00541163,이엠텍,091120,20230221
87143,00161462,에이티넘인베스트,021080,20230110
87146,01204056,하이브,352820,20230110
87186,00109754,대림비앤코,005750,20221025
87188,00106641,기아,000270,20230109
87189,00152880,코오롱글로벌,003070,20230109
87190,00877059,삼성바이오로직스,207940,20230109
87191,00138260,SIMPAC,009160,20230109
87192,00120526,롯데쇼핑,023530,20230109
87194,00126566,한화에어로스페이스,012450,20230109
87195,00120562,롯데지주,004990,20230109
87201,00485177,일진파워,094820,20230214
87226,00261355,레드캡투어,038390,20230214
87312,00310156,셀루메드,049180,20221116
87381,00164724,현대엘리베이터,017800,20230110
87400,00423177,텔레칩스,054450,20230222
87445,00123541,보해양조,000890,20230109
87446,00628189,웅진씽크빅,095720,20230109
87449,01418260,폭스소프트,354230,20230111
87499,00231442,디지틀조선,033130,20221026
87521,01013311,헥토이노베이션,214180,20230220
87529,00249247,YG PLUS,037270,20230220
87561,00173069,아진카인텍,011400,20230220
87562,01035368,티에프이,425420,20221117
87563,00103015,고려제약,014570,20221117
87582,00961570,신도기연,290520,20230220
87601,00148364,하림지주,003380,20230220
87640,00481454,금호타이어,073240,20230110
87661,00128315,삼지전자,037460,20230222
87673,00521390,뉴파워프라즈마,144960,20230222
87688,00379229,에스에이티,060540,20230223
87696,00273615,비케이탑스,030790,20221028
87697,01428249,케이프이에스제4호기업인수목적,347140,20221031
87698,00923899,참존글로벌,158310,20230111
87699,00159616,두산에너빌리티,034020,20230111
87700,00161426,한미사이언스,008930,20230112
87766,00997812,코미코,183300,20230215
87808,01042429,액션스퀘어,205500,20221129
87811,00695969,동운아나텍,094170,20221130
87812,00139764,에넥스,011090,20221130
87813,00537832,푸른기술,094940,20221130
87814,00140955,한솔케미칼,014680,20221130
87816,00162416,한양증권,001750,20221130
87838,00334624,팍스넷,038160,20230220
87840,00136101,메이슨캐피탈,021880,20230220
87848,00117300,TCC스틸,002710,20230220
87864,01051065,엔비티,236810,20230221
87891,00128926,삼현철강,017480,20230120
87934,00612489,아이쓰리시스템,214430,20230223
87957,00127954,CJ프레시웨이,051500,20230116
87961,01105621,엔투텍,227950,20230120
87978,01065013,우정바이오,215380,20230214
88006,00140052,에이스침대,003800,20230215
88024,00367455,현우산업,092300,20230220
88047,00673301,전우정밀,120780,20230220
88049,01345724,타임기술,318660,20230220
88055,00165361,휴코드홀딩스,036840,20230220
88066,00620558,에이비프로바이오,195990,20221201
88068,00141671,오리콤,010470,20221201
88070,00105606,금호에이치티,214330,20221201
88071,00121154,엠에스씨,009780,20221201
88072,00133618,세기상사,002420,20221201
88080,00137359,신풍제약,019170,20230220
88105,01142075,핑거,163730,20230220
88134,00201742,유라테크,048430,20221107
88141,00385363,빅텍,065450,20221128
88142,00359261,빛샘전자,072950,20221128
88163,00541862,판도라티비,202960,20230222
88165,00311216,에이치엔에스하이텍,044990,20230222
88190,00958664,신스틸,162300,20230223
88209,01466832,라피치,403360,20221103
88236,01689336,비엔케이제1호스팩,445360,20230214
88243,00133812,세방,004360,20230214
88285,00666064,셀바스AI,108860,20230215
88297,00991298,씨이랩,189330,20230220
88328,00362292,씨티씨바이오,060590,20221201
88329,00608839,에이루트,096690,20221201
88330,01018802,엔솔바이오사이언스,140610,20221201
88331,00540571,엘디티,096870,20221201
88333,00190756,와이엔텍,067900,20221201
88334,00202839,한창산업,079170,20221201
88335,00367871,인바이오,352940,20221201
88336,00540863,GST,083450,20221201
88337,01051092,피씨엘,241820,20221201
88338,00123772,부국증권,001270,20221201
88343,00486875,우양,103840,20230220
88424,00127167,삼영무역,002810,20230222
88447,00400060,이씨에스,067010,20230223
88461,00104388,국도화학,007690,20221110
88464,00370200,와이오엠,066430,20221110
88471,00261443,엔씨소프트,036570,20230127
88476,01153105,비비씨,318410,20230209
88484,00158112,한국수출포장공업,002200,20230210
88555,01150515,대명에너지,389260,20230220
88563,00540605,이월드,084680,20230220
88581,01397620,루닛,328130,20230220
88594,01037214,케이피에스,256940,20221201
88597,00815767,위메이드플레이,123420,20221201
88598,00599106,네오리진,094860,20221202
88600,00139083,아진산업,013310,20221202
88601,00163196,한일철강,002220,20221202
88607,00216647,원익홀딩스,030530,20230220
88613,00108135,녹십자홀딩스,005250,20230220
88652,00109718,사조대림,003960,20230221
88656,01658266,하나금융24호스팩,430230,20230221
88661,00349060,한스바이오메드,042520,20221128
88662,00994994,나노,187790,20221128
88663,00113261,대한광통신,010170,20221128
88666,00977696,넥스쳐,194510,20221128
88669,00137368,신풍,002870,20221128
88732,00201733,TJ미디어,032540,20221115
88766,01604371,상상인제3호스팩,415580,20230214
88770,00415646,드림텍,192650,20230214
88781,00100939,강남제비스코,000860,20230214
88787,01139035,티에스아이,277880,20230214
88792,00986898,팜스빌,318010,20221102
88804,01047451,셀바스헬스케어,208370,20230215
88844,01179617,한국비엔씨,256840,20230220
88854,00569646,영우디에스피,143540,20230220
88861,00423690,삼성출판사,068290,20221205
88862,00152260,카스,016920,20221205
88864,00362238,휴비스,079980,20221205
88865,00172680,동국산업,005160,20230106
88868,00126380,삼성전자,005930,20230110
88869,00398668,휴비츠,065510,20230125
88898,01020524,자이글,234920,20230220
88911,00492353,파이오링크,170790,20230221
88934,00533924,이브이첨단소재,131400,20221128
88940,00531078,유비온,084440,20221128
88946,00694942,이미지스,115610,20221128
88989,00971726,옵티팜,153710,20230223
89007,00340272,에스폴리텍,050760,20221116
89093,00171636,한솔홀딩스,004150,20230216
89136,00150828,진흥기업,002780,20230220
89151,00113234,대한제당,001790,20230220
89158,01214248,뉴트리,270870,20230220
89180,01405451,알체라,347860,20230220
89182,01067516,골프존,215000,20230220
89207,00867849,오파스넷,173130,20230221
89215,00152039,SG글로벌,001380,20221128
89216,00587466,KPX홀딩스,092230,20221128
89219,00113243,대한제분,001130,20221128
89220,01158553,켄코아에어로스페이스,274090,20221128
89223,00926522,테고사이언스,191420,20221205
89224,00144650,유신,054930,20221205
89225,00141413,영화금속,012280,20221205
89233,00684732,풀무원식품,103160,20230210
89271,00535375,키네마스터,139670,20230223
89291,00288343,삼영이엔씨,065570,20221118
89297,00993931,동양파일,228340,20221124
89300,00115287,동방,004140,20221124
89301,01128613,화승엔터프라이즈,241590,20230214
89305,00166227,화승인더스트리,006060,20230214
89338,01071041,CJ 바이오사이언스,311690,20230214
89357,00557933,진도,088790,20221108
89407,00102760,두산건설,011160,20230220
89520,00796994,조선선재,120030,20230727
89568,01784394,STX그린로지스,465770,20231023
89570,00389998,한성크린텍,066980,20231025
89571,00471068,덕산하이메탈,077360,20231025
89572,01061558,덕산네오룩스,213420,20231025
89578,01514519,유진기업인수목적6호,373340,20231213
89579,01109690,도부마스크,227420,20231213
89580,01559637,블루엠텍,439580,20231213
89584,00117966,동원개발,013120,20231213
89641,00353878,다스코,058730,20230508
89642,01210190,모비릭스,348030,20230508
89643,00872984,이마트,139480,20230508
89668,00957735,클리오,237880,20230223
89704,01724417,하나29호스팩,454640,20230628
89715,00158325,NICE평가정보,030190,20230808
89738,00151863,청호ICT,012600,20230921
89739,00412348,LB세미콘,061970,20230921
89765,00654175,피엠티,147760,20230519
89766,01182550,EDGC,245620,20230519
89767,01583652,모니터랩,434480,20230519
89784,00549925,루트로닉,085370,20231027
89790,00760971,크래프톤,259960,20231027
89791,00261373,마크로젠,038290,20231027
89828,00215976,MIT,038340,20230405
89846,00599489,청광건설,140290,20230508
89879,01375822,에이프릴바이오,397030,20230223
89886,00534701,세아메카닉스,396300,20230223
89928,00819073,인크로스,216050,20230809
89931,00122579,BYC,001460,20230810
89932,00959210,코츠테크놀로지,448710,20230810
89933,01766167,KB제26호스팩,458320,20230810
89934,01343735,데이드림엔터테인먼트,348840,20230810
89946,00645089,NHN벅스,104200,20230801
90022,00519252,THE E&M,089230,20240206
90042,01251577,휴네시온,290270,20230227
90045,01367586,제이아이테크,417500,20230227
90048,01366000,태성,323280,20230227
90051,01165739,잉글우드랩,950140,20230405
90062,01112889,피엔에이치테크,239890,20230407
90064,01573381,레이저쎌,412350,20230407
90105,00587925,비엘,142760,20230223
90106,00815369,에스제이엠,123700,20230223
90114,01110474,에스씨엠생명과학,298060,20230223
90148,01724338,하나28호스팩,454750,20230810
90161,00301246,SFA반도체,036540,20230811
90162,00161125,한온시스템,018880,20230811
90163,00356802,큐렉소,060280,20230811
90182,01506990,옵티코어,380540,20230818
90238,00220109,솔고바이오,043100,20230623
90239,01099861,에이텍모빌리티,224110,20230623
90253,00317487,티에스넥스젠,043220,20231211
90278,01702424,미래에셋비전스팩3호,448830,20230407
90340,00156354,지엠비코리아,013870,20230223
90363,00551920,네오팜,092730,20230713
90366,01488320,필에너지,378340,20230714
90367,00197759,미래산업,025560,20230714
90368,00400857,에이블씨엔씨,078520,20230714
90369,01011438,에이치엘사이언스,239610,20230714
90370,00264255,바텍,043150,20230714
90371,00194947,한전산업,130660,20230811
90372,00992543,삼양옵틱스,225190,20230811
90373,00911955,잇츠한불,226320,20230811
90374,01744703,SK증권제10호스팩,457940,20230811
90391,00223762,지니뮤직,043610,20230824
90419,01712616,엔에이치스팩29호,451700,20230623
90420,01724709,KB제25호스팩,455250,20230623
90433,00351579,SGA,049470,20231102
90434,01026616,유투바이오,221800,20231102
90435,01085026,유진테크놀로지,240600,20231102
90442,01263022,BGF리테일,282330,20231103
90443,01110076,비유테크놀러지,230980,20231103
90444,01591606,아이비케이에스제17호기업인수목적,405350,20231103
90445,00166175,대호특수강,021040,20231214
90448,00108612,DS단석,017860,20231222
90449,00164618,카나리아바이오,016790,20231222
90450,01791321,하나30호스팩,469880,20231222
90451,01785700,IBKS제23호스팩,467930,20231222
90452,00146427,엔터파트너즈,058450,20231227
90453,01528530,삼성기업인수목적4호,377630,20231227
90454,00693554,티케이케미칼,104480,20240111
90455,01032404,콜마비앤에이치,200130,20240111
90456,01207761,에이치앤비디자인,227100,20240111
90487,00149293,신한은행,000010,20230410
90533,00129642,상신브레이크,041650,20230223
90593,00152385,에이프로젠,007460,20230828
90594,00180865,에스유홀딩스,031860,20230828
90595,00606664,케이엔더블유,105330,20230828
90597,01025644,강스템바이오텍,217730,20230828
90634,01335790,바이젠셀,308080,20230227
90645,01676989,케이비제23호기업인수목적,440200,20231103
90646,01305869,세니젠,188260,20231103
90647,01785551,KB제27호스팩,464680,20231103
90648,01130849,신시웨이,290560,20231103
90655,00561723,쏘닉스,088280,20231107
90675,00112819,데코앤에프,017680,20230515
90676,01447217,에이치엠씨아이비제4호기업인수목적,353070,20230310
90690,00299358,트레스,102210,20230411
90786,00545734,아미코젠,092040,20230314
90787,01110182,이노테라피,246960,20230314
90792,01683387,미래에셋드림스팩1호,442900,20230315
90793,00134477,SNT다이내믹스,003570,20230315
90794,00160375,진양폴리우레탄,010640,20230315
90796,00124504,포스코인터내셔널,047050,20230321
90797,01316254,효성첨단소재,298050,20230321
90817,00114808,동국제약,086450,20230829
90821,00765897,한국피아이엠,448900,20230830
90828,00138279,S-Oil,010950,20230510
90829,00160418,한국무브넥스,010100,20230510
90830,00554352,아이큐어,175250,20230510
90877,01165155,모비스,250060,20231110
90888,01217865,프롬바이오,377220,20230522
90891,01063954,수젠텍,253840,20230523
90892,01568875,하나금융19호기업인수목적,388220,20230523
90893,01146220,팸텍,271830,20230523
90895,00145552,이수화학,005950,20230525
90901,00304076,케이엔솔,053080,20230615
90906,00167031,흥국,010240,20230223
90916,00111838,대원,007680,20230223
90918,00449379,도이치모터스,067990,20230223
90922,00116949,DN오토모티브,007340,20230412
90923,00239514,삼진엘앤디,054090,20230412
90924,00269241,주연테크,044380,20230412
90925,00958327,지앤비에스 에코,382800,20230412
90926,01163050,다이오진,271850,20230412
90996,01259418,대보마그네틱,290670,20230224
91003,00580056,스맥,099440,20230428
91020,00260356,산은캐피탈,008270,20230609
91025,00604268,에이프로,262260,20230613
91048,00225742,LS마린솔루션,060370,20230830
91049,01761296,한국제12호스팩,458610,20230830
91050,01751448,대신밸런스제15호스팩,457390,20230830
91058,00239639,삼표시멘트,038500,20230831
91121,00611736,엑시콘,092870,20230615
91132,01130885,바이오인프라생명과학,266470,20230223
91137,00206084,세아메탈,033020,20230223
91150,00120924,매일홀딩스,005990,20230223
91207,00619640,에코앤드림,101360,20230223
91245,00111704,한화오션,042660,20230614
91246,00302582,캐스텍코리아,071850,20230614
91279,00770312,마니커에프앤지,195500,20230904
91286,00295857,코다코,046070,20230906
91287,01227039,브릿지바이오,288330,20230906
91288,00131780,SK네트웍스,001740,20230906
91346,00545929,제넥신,095700,20231013
91347,01767494,에이치엠씨제6호스팩,462020,20231013
91352,00220613,넥스틸,092790,20231018
91392,01082418,SAMG엔터,419530,20230425
91486,00302236,태양3C,052960,20230228
91504,00530413,더코디,224060,20230425
91505,01328639,윙입푸드,900340,20230425
91515,00191287,대동금속,020400,20230907
91522,01605529,버넥트,438700,20230907
91562,01144028,씨티케이,260930,20230818
91569,01049167,미코바이오메드,214610,20230824
91595,00135111,수산중공업,017550,20231106
91596,01063884,휴센텍,215090,20231106
91597,01514698,하인크코리아,373200,20231106
91598,00153339,태경산업,015890,20231106
91599,00156150,하이트론씨스템즈,019490,20231106
91600,00176914,다우기술,023590,20231106
91660,01195828,대원모방,311840,20230223
91724,01580178,대신밸런스제11호기업인수목적,397500,20230309
91748,00163716,한창,005110,20230908
91749,00327396,옵트론텍,082210,20230908
91750,01504910,유안타제8호기업인수목적,367480,20230908
91751,00495633,율촌,146060,20230908
91778,00114765,케이비아이동국실업,001620,20230303
91779,01068737,에이치피오,357230,20230303
91787,00141875,사조오양,006090,20230511
91809,00787057,휴맥스,115160,20231115
91810,00117258,한화갤러리아타임월드,027390,20231115
91811,00450010,씨티알모빌리티,308170,20231116
91823,00120076,LX인터내셔널,001120,20231115
91826,00297934,피씨디렉트,051380,20231115
91828,00121686,엠케이전자,033160,20231116
91973,00112004,알바이오,003190,20230908
92004,00537221,인바이츠바이오코아,216400,20230825
92020,00160232,KSS해운,044450,20231116
92023,01311408,에코프로머티,450080,20231117
92024,00409371,인베니아,079950,20231117
92034,00401731,LG전자,066570,20231218
92035,00525882,크레버스,096240,20231218
92036,00280688,에스비에스콘텐츠허브,046140,20231218
92038,01516368,산돌,419120,20231220
92044,01456011,디어유,376300,20240109
92051,00508344,SK디앤디,210980,20230224
92060,00175173,오스템,031510,20230224
92151,01368637,유일에너테크,340930,20230728
92186,00896753,스킨앤스킨,159910,20230911
92190,00108038,엔피씨,004250,20230912
92191,00791209,에스메디,118000,20230912
92192,00155586,HLB이노베이션,024850,20230912
92193,00620868,아이티센,124500,20230912
92240,00108490,엔피케이,048830,20230904
92258,00936787,애경케미칼,161000,20231227
92262,01435489,범한퓨얼셀,382900,20231228
92325,00892526,디케이앤디,263020,20230223
92366,00138321,신한투자증권,008670,20230728
92368,00479705,케스피온,079190,20230731
92369,00148984,시알홀딩스,000480,20230731
92370,01297898,마음AI,377480,20230731
92400,00763358,스마트솔루션즈,136510,20230912
92401,01042085,엑셈,205100,20230912
92402,01414422,아이비김영,339950,20230912
92406,01770203,조선내화,462520,20230912
92412,00466428,아미노로직스,074430,20230913
92469,00163761,한창제지,009460,20231130
92472,00410997,누리플랜,069140,20231220
92483,00248053,지에스엔텍,037640,20240117
92484,00108065,에코바이브,015540,20240117
92497,00567897,에스비비테크,389500,20230316
92501,00120289,제이에스티나,026040,20230320
92512,01258020,에스바이오메딕스,304360,20230504
92585,00807555,메가엠디,133750,20230803
92607,00100601,강원에너지,114190,20230509
92608,01305249,스톤브릿지벤처스,330730,20230509
92643,00494218,엘엠에스,073110,20230411
92644,00527011,LB루셈,376190,20230411
92663,00799539,제노레이,122310,20231019
92671,01585155,오픈놀,440320,20231206
92676,00111722,미래에셋증권,006800,20231207
92677,00287812,에코바이오,038870,20231207
92678,00390860,대산F&B,065150,20240118
92679,00536286,윈팩,097800,20240118
92701,00652159,코오롱머티리얼,144620,20230328
92756,01136348,나무기술,242040,20230223
92772,00408956,제넨바이오,072520,20230515
92795,00441447,케이씨티,089150,20230804
92796,01497142,엠아이큐브솔루션,373170,20230804
92852,00244419,디에스티,033430,20230512
92867,01267550,나라소프트,288490,20231019
92868,01292291,파두,440110,20231019
92869,00761183,신성에스티,416180,20231019
92881,01262032,롯데정보통신,286940,20231207
92882,01353024,TS트릴리온,317240,20231207
92886,01041828,JTC,950170,20231207
92891,00475976,인콘,083640,20231208
92895,01168143,골든센츄리,900280,20231211
92896,00147860,에스엠벡셀,010580,20231211
92899,01515323,LG에너지솔루션,373220,20231215
92900,00536888,케이알엠,093640,20231215
92901,01336762,라이프시맨틱스,347700,20231215
92902,01357765,큐라티스,348080,20240105
92992,00303794,쇼박스,086980,20231101
92999,01113754,오션브릿지,241790,20231102
93001,00610490,비디아이,148140,20231129
93006,00415327,중앙백신,072020,20231130
93007,00140362,제이에스전선,005560,20231130
93015,01447244,에이치엠씨아이비제5호기업인수목적,353060,20230922
93041,00112332,미래에셋생명,085620,20231026
93051,00148832,제주은행,006220,20231228
93057,01696275,하나26호스팩,446750,20240220
93127,00425351,멀티캠퍼스,067280,20230316
93128,01567520,대신밸런스제10호기업인수목적,387310,20230316
93129,01372782,엑스게이트,356680,20230316
93133,00217743,화성밸브,039610,20230316
93198,00109514,티웨이홀딩스,004870,20230809
93218,00128227,삼정펄프,009770,20231130
93222,00681142,쌍방울,102280,20231201
93223,01013694,인카금융서비스,211050,20231201
93224,01785056,엔에이치스팩30호,466910,20231201
93225,01444380,에이텀,355690,20231201
93227,01080252,넥스틴,348210,20231218
93237,00866451,워트,396470,20231026
93238,01547933,미쥬,351020,20231026
93239,01281541,에피바이오텍,446440,20231026
93244,01161432,레이저옵텍,199550,20240201
93245,00338170,이닉스,452400,20240201
93258,01416572,세림B&G,340440,20240220
93304,00463342,에스텍파마,041910,20240220
93310,00442835,메타랩스,090370,20240220
93315,00352000,하우리,049130,20240220
